competitionId,gameId,homeId,awayId,teamId1,teamId2,teamId,periodIdx,clock,awayLineupId,homeLineupId,actionType,subType,qualifiers,success,x,y,side,score1,score2,clock_seconds,game_clock_seconds,_match_period,frame_id
33533,2187675,104448,103384,104448,103384,104448,2,16:50:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,rebound,defensive,,True,0.0,0.0,RIGHT,54,44,1010.0,1010.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,16:53:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,2pt,layup,2ndchance;fromturnover;pointsinthepaint,False,7.0,50.0,LEFT,54,44,1013.0,1013.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,16:54:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,rebound,offensive,,True,0.0,0.0,LEFT,54,44,1014.0,1014.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,16:56:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,3pt,jumpshot,fromturnover,False,29.0,24.0,LEFT,54,44,1016.0,1016.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,17:03:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,turnover,badpass,,True,82.0,60.0,RIGHT,54,44,1023.0,1023.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,17:03:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,steal,,,True,0.0,0.0,LEFT,54,44,1023.0,1023.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,17:11:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,rebound,defensive,,True,0.0,0.0,RIGHT,54,44,1031.0,1031.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,17:15:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,3pt,jumpshot,,False,23.0,90.0,LEFT,54,44,1035.0,1035.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,17:24:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,foul,personal,,True,40.0,37.0,RIGHT,54,44,1044.0,1044.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,17:24:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,foulon,,,True,0.0,0.0,LEFT,54,44,1044.0,1044.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,17:34:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,3pt,jumpshot,,True,73.0,21.0,RIGHT,54,44,1054.0,1054.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,17:55:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,2pt,drivinglayup,pointsinthepaint,True,15.0,45.0,LEFT,51,44,1075.0,1075.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,18:15:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,rebound,defensive,,True,0.0,0.0,LEFT,51,42,1095.0,1095.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,18:17:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,2pt,drivinglayup,pointsinthepaint,False,91.0,53.0,RIGHT,51,42,1097.0,1097.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,18:20:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,rebound,defensive,,True,0.0,0.0,RIGHT,51,42,1100.0,1100.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,18:24:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,2pt,drivinglayup,pointsinthepaint,False,12.0,41.0,LEFT,51,42,1104.0,1104.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,18:50:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,assist,,,True,0.0,0.0,RIGHT,51,42,1130.0,1130.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,18:50:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,2pt,jumpshot,,True,76.0,46.0,RIGHT,51,42,1130.0,1130.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,19:08:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,assist,,,True,0.0,0.0,LEFT,49,42,1148.0,1148.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,19:08:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,3pt,jumpshot,,True,27.0,82.0,LEFT,49,42,1148.0,1148.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,19:26:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,2pt,drivinglayup,pointsinthepaint;fastbreak,True,91.0,52.0,RIGHT,49,39,1166.0,1166.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,19:29:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,rebound,defensive,,True,0.0,0.0,RIGHT,47,39,1169.0,1169.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,19:33:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,2pt,drivinglayup,fromturnover;pointsinthepaint,False,9.0,48.0,LEFT,47,39,1173.0,1173.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,19:37:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,steal,,,True,0.0,0.0,LEFT,47,39,1177.0,1177.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,19:37:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,turnover,lostball,,True,65.0,34.0,RIGHT,47,39,1177.0,1177.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,19:53:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,foul,offensive,,True,16.0,54.0,LEFT,47,39,1193.0,1193.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,19:53:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,foulon,,,True,0.0,0.0,RIGHT,47,39,1193.0,1193.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,19:53:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,turnover,offensive,,True,0.0,0.0,LEFT,47,39,1193.0,1193.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,20:00:00,1608569;985798;1687571;1720217;,1605200;950230;1698334;1334083;1311667;,substitution,out,,True,0.0,0.0,LEFT,47,39,1200.0,1200.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,20:00:00,1608569;985798;,1605200;950230;1698334;1334083;1311667;,substitution,in,,True,0.0,0.0,LEFT,47,39,1200.0,1200.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,20:00:00,1608569;985798;1687573;,1605200;950230;1698334;1334083;1311667;,substitution,in,,True,0.0,0.0,LEFT,47,39,1200.0,1200.0,2,
33533,2187675,104448,103384,104448,103384,0,2,20:00:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,period,start,,True,0.0,0.0,LEFT,47,39,1200.0,1200.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,20:00:00,1608569;985798;1687571;1687722;1720217;,1605200;950230;1698334;1334083;1311667;,substitution,out,,True,0.0,0.0,LEFT,47,39,1200.0,1200.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,20:00:00,1608569;985798;1720217;,1605200;950230;1698334;1334083;1311667;,substitution,out,,True,0.0,0.0,LEFT,47,39,1200.0,1200.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,20:00:00,1608569;985798;1687573;982236;,1605200;950230;1698334;1334083;1311667;,substitution,in,,True,0.0,0.0,LEFT,47,39,1200.0,1200.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,20:00:00,1608569;985798;1687571;1687722;1720217;,1605200;950230;1698334;1334083;,substitution,in,,True,0.0,0.0,RIGHT,47,39,1200.0,1200.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,20:00:00,1608569;985798;1687571;1687722;1720217;,1605200;950230;1698334;,substitution,in,,True,0.0,0.0,RIGHT,47,39,1200.0,1200.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,20:00:00,1608569;985798;1687571;1687722;1720217;,1605200;950230;,substitution,in,,True,0.0,0.0,RIGHT,47,39,1200.0,1200.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,20:00:00,1608569;985798;1687571;1687722;1720217;,1605200;1912261;950230;,substitution,out,,True,0.0,0.0,RIGHT,47,39,1200.0,1200.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,20:00:00,1608569;985798;1687571;1687722;1720217;,1605200;1912261;950230;1698339;,substitution,out,,True,0.0,0.0,RIGHT,47,39,1200.0,1200.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,20:00:00,1608569;985798;1687571;1687722;1720217;,1605200;1912261;950230;1912262;1698339;,substitution,out,,True,0.0,0.0,RIGHT,47,39,1200.0,1200.0,2,
